tanggal,26-12-2019,27-12-2019,30-12-2019,31-12-2019,01-01-2020,02-01-2020,03-01-2020,06-01-2020,07-01-2020,08-01-2020,09-01-2020,10-01-2020,13-01-2020,14-01-2020,15-01-2020,16-01-2020,17-01-2020,18-01-2020
harga asli,35000,35000,35000,35000,35000,35000,33500,33500,33500,33000,33000,33000,33000,33000,33000,33000
harga prediksi,34615.36547182225,34686.25047092677,34742.94194295137,34788.547315041564,34825.454382206524,34855.48910772456,34880.05287554981,33538.229958608434,33440.543498515166,33120.60776161506,32998.6317989691,33014.68267677342,32977.414242842104,32979.610022626104,32987.959632377664,32989.63908984393,32991.08602965899
Akurasi,99.42068958667997
Waktu,19.702912092208862
